f_location,latitude,longitude,location
"BATAAN GENERAL HOSPITAL AND MEDICAL CENTER,MANAHAN ST TENEJERO BALANGA CITY BATAAN,Philippines",14.6785305,120.5304283,"MGHJ+C57, Manahan St, City of Balanga, 2100 Bataan, Philippines"
"BATAAN PROVINCIAL HEALTH OFFICE,OLD CAPITOL BUILDING, CAPITOL COMPOUND, BALANGA CITY, BATAAN,Philippines",14.6757689,120.5295373,"MGGH+8R3, City of Balanga, Bataan, Philippines"
"BAGAC RURAL HEALTH UNIT,A. BONIFACIO ST BRGY IBABA, BAGAC, BATAAN,Philippines",14.5965183,120.3919296,"Barangay, H9WR+JQ3, Bagac, Bataan, Philippines"
"POBLACION BARANGAY HEALTH STATION,BURGOS HERMOSA BATAAN,Philippines",14.8269095,120.4242401,"Hermosa, Bataan, Philippines"
"LIMAY RURAL HEALTH UNIT,REAL ST CORNER MALVAR ST POBLACION LIMAY BATAAN,Philippines",14.5632477,120.596462,"HH7W+7HW, Limay, Bataan, Philippines"
"MARIVELES RURAL HEALTH UNIT 2,DOLORES ST CABCABEN, MARIVELES, BATAAN,Philippines",14.4359391,120.4902122,"Municipal Hall Mariveles, Avenue Of The Philippines Street, Mariveles, CFPR+93G, Mariveles, 2105 Bataan, Philippines"
"MARIVELES RURAL HEALTH UNIT 3,POBLACION, MARIVELES, BATAAN,Philippines",14.435875,120.490171,"Mariveles Municipal Hall, National Road corner Zalavarria Street, CFPR+83V, Mariveles, 2105 Bataan, Philippines"
"MARIVELES RURAL HEALTH UNIT 4,BATANGAS II, MARIVELES BATAAN,Philippines",14.4569135,120.7418589,"Mariveles - Manila, Philippines"
"ORANI RURAL HEALTH UNIT,REYES SUBD BRGY MULAWIN ORANI, BATAAN,Philippines",14.7973861,120.5020001,"Mulawin, Orani, Bataan, Philippines"
"ORION RURAL HEALTH UNIT,BRGY WAWA ORION BATAAN,Philippines",14.6241994,120.5832462,"JHFM+M7H, Orion, Bataan, Philippines"
"PILAR RURAL HEALTH UNIT,MUNICIPAL GROUND, PANILAO BATAAN,Philippines",14.6717842,120.5523748,"Panilao, Pilar, Bataan, Philippines"
"SAMAL RURAL HEALTH UNIT,A BONIFACIO WEST DAANG BAGO, SAMAL (BESIDE MUNICIPAL HALL),Philippines",14.7688398,120.5423291,"QG9R+GWP, Samal, 2113 Bataan, Philippines"
"DINALUPIHAN CIVIC CENTER,PADRE DANDAN, POBLACION, DINALUPIHAN (BESIDE RHU 1),Philippines",14.8690261,120.4686159,"VF99+JC9, Padre Dandan Street, Dinalupihan, 2110 Bataan, Philippines"
"MORONG COVERED COURT,BGRY POBLACION MORONG BATAAN (IN FRONT OF MUNICIPAL HALL),Philippines",14.6784132,120.2652727,"M7H8+946, Morong, Bataan, Philippines"
"1BATAAN FABAKUNA CENTER,CFRX+2GV LUZON AVENUE FREEPORT AREA OF BATAAN, MARIVELES, BATAAN,Philippines",14.4401414,120.4979674,"Freeport Area of Bataan, Mariveles, Bataan, Philippines"
"CITY HEALTH CENTER II,J.P.Rizal St. Pto.Rivas Itaas Balanga City, Bataan,Philippines",14.6832818,120.540863,"Do?a Domingo Building, MGMR+889, City of Balanga, 2100 Bataan, Philippines"
"CITY HEALTH CENTER III,MH del Pilar Cupang Proper Balanga City, Bataan,Philippines",14.6699288,120.5437189,"MH del Pilar St, City of Balanga, Bataan, Philippines"
"CITY HEALTH CENTER IV,Don Antonio St. Villa Lina Subd.Tenejero Balanga City,Bataan,Philippines",14.6784883,120.5247415,"MGHF+9VX, Florentino St, City of Balanga, Bataan, Philippines"
"CITY HEALTH CENTER I,Sampaguita St. San Jose Balanga City,Bataan,Philippines",14.676825,120.5356164,"Sampaguita St, Fourlane Commercial, City of Balanga, Bataan, Philippines"
"CITY HEALTH OFFICE,Jasmine St. Brgy. Do?a Francisca , Dilig Bldg. City Hall Annex Balanga City, Bataan,Philippines",14.6828317,120.5401366,"Jasmin St, City of Balanga, Bataan, Philippines"
"Waltermart Balanga,Capitol Hills, Roman Highway Tenejero, Balanga City,Bataan,Philippines",14.6712356,120.5232206,"Brgy. Tenejero along, Bataan Provincial Hwy, City of Balanga, 2100 Bataan, Philippines"
"ANGAT EVACUATION CENTER AND ISOLATION FACILITY,SAN ROQUE,ANGAT,BULACAN,Philippines",14.9340707,121.0191751,"San Roque, Angat, Bulacan, Philippines"
"SM BALIWAG,21 Do?a Remedios Trinidad High Way, Pagala, Baliwag Bulacan,Philippines",14.9601687,120.8903531,"21 Do?a Remedios Trinidad Hwy, Baliwag, 1630 Bulacan, Philippines"
"MONTESSORI DE SAGRADA FAMILIA,90 BS. Aquino Ave, Tangos, Baliwag Bulacan,Philippines",14.9691194,120.8963769,"090 Benigno S. Aquino Avenue, Baliwag, 3006 Bulacan, Philippines"
"BUREAU OF JAIL MANAGEMENT AND PENOLOGY- BOCAUE,P BURGOS ST. POBLACION, BOCAUE, BULACAN,Philippines",14.7987193,120.9213604,"35 L. Jaena, Bocaue, Bulacan, Philippines"
"DR. YANGA'S COLLEGES INC. (DYCI) MAIN CAMPUS,Wakas, Bocaue Bulacan, Mc Arthur Hi-way,Philippines",14.8011347,120.9212935,"182 MacArthur Hwy, Bocaue, 3018 Bulacan, Philippines"
"DR. YANGA'S COLLEGES, INC.-DYCI (GRADE SCHOOL DEPARTMENT),BI?ANG 2ND, Bocaue Bulacan, Mc Arthur Hi-way,Philippines",14.7978671,120.9288704,"MacArthur Hwy, Bocaue, Bulacan, Philippines"
"INTEGRATED SCHOOL OF MONTESSORI,Igulot Rd, BOCAUE, BULACAN,Philippines",14.794664,120.938068,"Igulot Road, Bocaue, 3018 Bulakan, Philippines"
"JESUS IS LORD COLLEGES FOUNDATION INC (JILCF),BUNLO 101 MC ARTHUR HIGHWAY,Philippines",14.7867497,120.9315482,"101 MacArthur Hwy, Bocaue, 3018 Bulacan, Philippines"
"ST PAUL COLLEGE OF BOCAUE,TURO, BOCAUE, BULACAN,Philippines",14.7999034,120.9381437,"QWXQ+X76, Bocaue, Bulacan, Philippines"
"EVACUATION CENTER,SAN JOSE BULAKAN, BULACAN,Philippines",14.79446,120.8798705,"QVVH+QWQ, San Jose del Monte City, Bulacan, Philippines"
"BAGUMBAYAN COVERED COURT,BAGUMBAYAN BULAKAN, BULACAN,Philippines",14.6083511,121.0824265,"Bagumbayan Fitness Center/Fire Station Building, 74 San Roque Street, Bagumbayan, Quezon City, 1110 Metro Manila, Philippines"
"BAMBANG ELEMENTARY SCHOOL,BAMBANG BULAKAN, BULACAN,Philippines",14.776108,120.881868,"QVGJ+CPX, Bagumbayan St, Bulakan, Bulacan, Philippines"
"BRGY TANAWAN COVERED COURT,TANAWAN, BUSTOS, BULACAN,Philippines",14.9549272,120.9230869,"Tanawan, Bustos, Bulacan, Philippines"
"BRGY TIBAGAN COVERED COURT,TIBAGAN, BUSTOS, BULACAN,Philippines",14.9562137,120.9510395,"XX42+FCM, Bustos, Bulacan, Philippines"
"BRGY BUISAN COVERED COURT,BUISAN, BUSTOS, BULACAN,Philippines",14.9064634,120.9173479,"Buisan, Bustos, Bulacan, Philippines"
"BRGY SAN PEDRO COVERED COURT,SAN PEDRO, BUSTOS, BULACAN,Philippines",14.9451717,120.9101738,"San Pedro, Bustos, Bulacan, Philippines"
"DRIVETHRU AT BUSTOS MUNICIPAL COMPOUND,MUNICIPAL COMPOUND,
POBLACION, BUSTOS, BULACAN,Philippines",14.9536433,120.9189172,"Bustos Municipal Hall, Bustos, Bulacan, Philippines"
"MUNICIPAL COVERED COURT,BALUNGAO, CALUMPIT, BULACAN,Philippines",14.9138999,120.7622933,"Balungao, Calumpit, Bulacan, Philippines"
"SAN MARCOS EVACUATION CENTER,SAN MARCOS, CALUMPIT, BULACAN,Philippines",14.8974918,120.7795909,"Purok 3, Calumpit, Bulacan, Philippines"
"CHU I,STO.ROSARIO, CITY OF MALOLOS, BULACAN,Philippines",14.8391469,120.8111278,"Santo Rosario, Malolos, Bulacan, Philippines"
"CHU II,LIANG, CITY OF MALOLOS, BULACAN,Philippines",14.8461237,120.8154306,"102 Primero de Junio, st, Malolos, Bulacan, Philippines"
"CHU III,BAGONG BAYAN, CITY OF MALOLOS, BULACAN,Philippines",14.840376,120.8346345,"Bagong Bayan, Malolos, Bulacan, Philippines"
"CHU IV,MATIMBO, CITY OF MALOLOS, BULACAN,Philippines",14.8100383,120.8412807,"Matimbo, Malolos, Bulacan, Philippines"
"CHU V,LUGAM, CITY OF MALOLOS, BULACAN,Philippines",14.8794171,120.8197436,"Lugam, Malolos, Bulacan, Philippines"
"CHU VI,BANGKAL, CITY OF MALOLOS,Philippines",14.8232513,120.8484588,"Bangkal, Malolos, Bulacan, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 1,BAYUGO, MEYCAUAYAN CITY, BULACAN,Philippines",14.7331299,120.9539294,"Bayugo, Meycauayan, Bulacan, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 2,POBLACION, MEYCAUAYAN CITY, BULACAN,Philippines",14.7301917,120.9589069,"2 Poblacion Rd, Valenzuela, Metro Manila, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 3,IBA, MEYCAUAYAN CITY, BULACAN,Philippines",14.7627072,120.9866062,"3 Iba Rd, Meycauayan, 3020 Metro Manila, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 4,MALHACAN, MEYCAUAYAN CITY, BULACAN,Philippines",14.7383891,120.9648802,"4 Malhacan Rd, Meycauayan, Bulacan, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 5,PEREZ, MEYCAUAYAN CITY, BULACAN,Philippines",14.7630925,121.0028444,"5 Perez Rd, Meycauayan, Bulacan, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 6,BANCAL, MEYCAUAYAN CITY, BULACAN,Philippines",14.7237573,120.9603839,"Bancal, Potrero, Meycauayan, Bulacan, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 7,PANDAYAN, MEYCAUAYAN CITY, BULACAN,Philippines",14.7493897,120.9655561,"Pandayan, Meycauayan, Bulacan, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 8,LAWA, MEYCAUAYAN CITY, BULACAN,Philippines",14.7306398,120.9782774,"8 Lawa Rd, Meycauayan, 3020 Metro Manila, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 9,SALUYSOY, MEYCAUAYAN CITY, BULACAN,Philippines",14.7456819,120.9551102,"9 Saluysoy Rd, Meycauayan, Bulacan, Philippines"
"MEYCAUAYAN CITY HEALTH UNIT 10,CAMALIG, MEYCAUAYAN CITY, BULACAN,Philippines",14.7724218,120.9905,"Camalig, Bulacan, Philippines"
"KAYPIAN BHS,KAYPIAN PH2A BRGY HALL,Philippines",14.8226924,121.0609641,"B35 L28 Ph2A, San Jose del Monte City, Bulacan, Philippines"
"POBLACION AND POBLACION 1 BHS,SAN JOSE KOOP UNTIL SEPT 29, 2022,Philippines",14.7896187,121.074414,"Q3QF+RQV, Quirino Hwy, San Jose del Monte City, 3023 Bulacan, Philippines"
"SAPANG PALAY PROPER BHS,SAPANG PALAY PROPER BHS,Philippines",14.8420945,121.0621749,"Sapang Palay, San Jose del Monte City, Bulacan, Philippines"
"BHS TUNGKONG MANGGA,brgy, tungkong manga,Philippines",14.7851681,121.0965637,"Tungkong Mangga, Novaliches, San Jose del Monte City, Bulacan, Philippines"
"BHS SAN MANUEL,Phs 5, pleasant hills, brgy. San manuel,Philippines",14.7801538,121.06934,"San Manuel, Novaliches, San Jose del Monte City, Bulacan, Philippines"
"BHS MAHARLIKA,Nayon lourdes 2, brgy maharlika,Philippines",14.6335696,120.9969525,"Maharlika, Santa Mesa Heights, Quezon City, Metro Manila, Philippines"
"BHS GUMAOC EAST,brgy. gumaoc,Philippines",14.7991971,121.0677319,"Q3X9+M3H, Gumaok Main Rd, San Jose del Monte City, 3023 Bulacan, Philippines"
"BHS GUMAOC CENTRAL,Blk 6 gumaoc central,Philippines",14.7998435,121.0651116,"Blk 8 gumaok central city of san jose del monte bulacan SAN JOSE DEL MONTE BULCAN, San Jose del Monte City, 3023 Bulacan, Philippines"
"BHS CIUDAD REAL,Blk10 lot22 parkway avenue, corner a, mabini st. Phs2a, brgy. Ciudad real,Philippines",12.879721,121.774017,Philippines
"BHS GUMAOC WEST,Brgy. Hall Blk 12, gumaoc west,Philippines",14.7997736,121.0602716,"Q3X6+W42, Gumaok Main Rd, San Jose del Monte City, Bulacan, Philippines"
"Dulong Bayan Bhs,Sitio Ibabaw, Dulong Bayan,Philippines",14.4475859,120.9374332,"Dulong Bayan, Bacoor, Cavite, Philippines"
"Guijo Bhs,B3 L28 Phase E F-Homes, Guijo,Philippines",12.879721,121.774017,Philippines
"Mulawin BHS,B5 L1 & 2 Phase E, F-Homes , Mulawin,Philippines",12.879721,121.774017,Philippines
"Narra BHS,Phase O, F- Homes, Narra,Philippines",9.2506301,118.3461948,"Narra, Palawan, Philippines"
"Yakal BHS,B7 Phase K, F-Homes, Yakal,Philippines",12.879721,121.774017,Philippines
"Minuyan Proper BHS,Minuyan Proper Annex , kellen,Philippines",14.8451619,121.0936983,"Minuyan Proper, Bulacan, Philippines"
"Towerville Main Health Center,Phase 1A Towerville Minuyan Proper,Philippines",14.8382407,121.0896211,"14¡ã50'18.9""N 121¡ã05'23., Blk. 0, General Santos City, South Cotabato, Philippines"
"Towerville Satellite BHS,Phase 4B Towerville Minuyan Proper,Philippines",14.8451619,121.0936983,"Minuyan Proper, Bulacan, Philippines"
"Sto.Cristo BHS,Brgy. Sto. Cristo,Philippines",14.9284152,121.031085,"Sto. Cristo St, Angat, Bulacan, Philippines"
"Towerville Sto. Cristo BHS,Malabon Towerville Sto Cristo,Philippines",14.6541524,121.0004388,"Sto. Cristo St, A. Bonifacio, Quezon City, Metro Manila, Philippines"
"CHC VI MAIN CENTER,AUSTRALIA ST HARMONY HILLS,Philippines",12.879721,121.774017,Philippines
"HARMONY HILLS BHS,CAMBODIA ST HARMONY HILLS,Philippines",14.7885084,121.0297317,"Q2QH+CV5, Harmony Hills, San Jose del Monte City, Bulacan, Philippines"
"PABAHAY PHASE 1,PHASE 1 PABAHAY 2000,Philippines",14.7929928,121.0352986,"B6 L9 S16 P2 Pabahay 2000, San Jose del Monte City, Bulacan, Philippines"
"PABAHAY PAHSE 2,PHASE 2 PABAHAY 2000,Philippines",14.7929928,121.0352986,"B6 L9 S16 P2 Pabahay 2000, San Jose del Monte City, Bulacan, Philippines"
"MELODY BHS,MELODY PLAINS SUBD,,Philippines",14.7956954,121.0338568,"Melody Plains Ave, San Jose del Monte City, Bulacan, Philippines"
"BHS - KAYBANBAN,PUROK 1 , IGAY ROAD, BRGY KAYBANBAN,Philippines",14.8150374,121.0745612,"#1 Igay Rd, Sto.Cristo, San Jose del Monte City, 3023 Bulacan, Philippines"
"BHS SAN ROQUE,ZONE 1 , BRGY SAN ROQUE,Philippines",14.6153646,121.063608,"San Roque, Cubao, Quezon City, Metro Manila, Philippines"
"BHS PARADISE 3,AREA A1 , BRGY PARADISE 3,Philippines",18.2614658,121.9938739,"Barangay Paradise, Gonzaga, Cagayan, Philippines"
"BHS SAN ISIDRO,PUROK 2, BRGY SAN ISIDRO,Philippines",13.2285261,123.7689559,"6QH9+R75, Santo Domingo, Albay, Philippines"
"MINUYAN IV COVERED COURT,BRGY. MINUYAN IV,Philippines",14.8509055,121.0704148,"Minuyan IV, San Jose del Monte City, Bulacan, Philippines"
"BHS CHC 4,ROTATION,Philippines",12.879721,121.774017,Philippines
"Graceville main BHS,BRGY. HALL,Philippines",12.879721,121.774017,Philippines
"Nha Graceville BHS,PHASE 6A TOWERVILLE 6 BRGY GRACEVILLE,Philippines",14.8153692,121.0749416,"PHASE 6A, 6 Towerville Rd, San Jose del Monte City, Bulacan, Philippines"
"Dela Costa 3 BHS,PHASE2 COMMUNITY CENTER DLC3,Philippines",12.879721,121.774017,Philippines
"Gaya Gaya Main BHS,MARCELA VILLAGE COVERED COURT,Philippines",14.7965121,121.0530943,"Marcela Village, San Jose del Monte City, Bulacan, Philippines"
"Nha Gaya Gaya BHS,PHASE 6B TOWERVILLE BRGY. GAYA GAYA,Philippines",14.7825632,121.0485263,"Blk 22 lot 10 ph6g towerville, San Jose del Monte City, Bulacan, Philippines"
"Pakwanan BHS,Phase 6G TOWERVILLE BRGY. GAYA GAYA,Philippines",14.7825632,121.0485263,"Blk 22 lot 10 ph6g towerville, San Jose del Monte City, Bulacan, Philippines"
"Toyota B HS,TOYOTA VILLAGE,Philippines",12.879721,121.774017,Philippines
"MUZON PROPER BHS,SARMIENTO HOMES BRGY.MUZON,Philippines",14.8037997,121.0343604,"Sarmiento Homes, Sarmiento Dr, Muzon, San Jose del Monte City, 3023 Bulacan, Philippines"
"PARTIDA BHS,VILLA MUZON BRGY.MUZON,Philippines",14.8037997,121.0343604,"Sarmiento Homes, Sarmiento Dr, Muzon, San Jose del Monte City, 3023 Bulacan, Philippines"
"BHS-SJDMHTS P1,SJDMHTS PHASE1 bgry. muzon,Philippines",14.5439511,121.1442807,"Muzon, Taytay, 1920 Rizal, Philippines"
"BHS-SJDMHTS P2,SJDMHTS PHASE2 brgy. muzon,Philippines",14.5439511,121.1442807,"Muzon, Taytay, 1920 Rizal, Philippines"
"SM SAN JOSE DEL MONTE,QUIRINO HWY, BRGY. TUNGKONG MANNGA, SJDM BULACAN,Philippines",14.7861909,121.0750876,"Quirino Hwy, San Jose del Monte City, 3023 Bulacan, Philippines"
"STARMALL SAN JOSE DEL MONTE,QUIRINO HWY, BRGY. KAYPIAN, SJDM BULACAN,Philippines",14.8149407,121.0717055,"Quirino Hwy, San Jose del Monte City, Bulacan, Philippines"
"Carissa 1A,carissa 1 covered court,Philippines",14.8280795,121.0693195,"R3HC+P53, San Jose del Monte City, Bulacan, Philippines"
"Carissa 6,carissa 6 covered court,Philippines",12.879721,121.774017,Philippines
"SAN MARTIN II COVERED COURT,BRGY. SAN MARTIN II,Philippines",14.8623035,121.0554012,"V364+W5C, San Jose del Monte City, Bulacan, Philippines"
"SANTA CRUZ II COVERED COURT,BRGY. SANTA CRUZ II,Philippines",14.635375,121.0198918,"Santa Cruz, Quezon City, Metro Manila, Philippines"
"SAN RAFAEL III COVERED COURT,BRGY. SAN RAFAEL III,Philippines",14.4381975,120.8771673,"San Rafael III, Noveleta, Cavite, Philippines"
"DRT RURAL HEALTH UNIT,PULONG SAMPALOC, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",14.9620055,121.0617797,"Brgy, X366+MMP, Do?a Remedios Trinidad, Bulacan, Philippines"
"BRGY. PULONG SAMPALOC COVERED COURT,PULONG SAMPALOC, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",14.9805955,121.0719266,"X3JC+6QM, Do?a Remedios Trinidad, Bulacan, Philippines"
"BRGY. CAMACHILE COVERED COURT,CAMACHILE, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",14.9805955,121.0719266,"X3JC+6QM, Do?a Remedios Trinidad, Bulacan, Philippines"
"BRGY. BAYABAS COVERED COURT,BAYABAS, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",14.9475299,121.2569138,"Bayabas, Do?a Remedios Trinidad, Bulacan, Philippines"
"BRGY. SAPANG BULAC COVERED COURT,SAPANG BULAC, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",15.0214729,121.0986176,"23FX+28R, Do?a Remedios Trinidad, Bulacan, Philippines"
"DRT MUNICIPAL COVERED COURT,PULONG SAMPALOC, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",14.9805955,121.0719266,"X3JC+6QM, Do?a Remedios Trinidad, Bulacan, Philippines"
"BRGY. TALBAK COVERED COURT,TALBAK, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",15.0815426,121.0908329,"Talbak, Do?a Remedios Trinidad, Bulacan, Philippines"
"BRGY. CAMACHIN COVERED COURT,CAMACHIN, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",15.0900356,121.2397438,"Camachin, Do?a Remedios Trinidad, Bulacan, Philippines"
"BRGY. KABAYUNAN COVERED COURT,KABAYUNAN, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",15.1249901,121.1057392,"44F4+X7X, Unnamed Road, Do?a Remedios Trinidad, Bulacan, Philippines"
"BRGY. KALAWAKAN PROPER COVERED COURT,Brgy. KALAWAKAN, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",14.9805955,121.0719266,"X3JC+6QM, Do?a Remedios Trinidad, Bulacan, Philippines"
"SITIO KALAYAKAN COVERED COURT,Sitio Kalayakan Brgy. KALAWAKAN, DONA REMEDIOS TRINIDAD, BULACAN,Philippines",15.2077138,121.0829779,"635M+35Q, San Miguel, Bulacan, Philippines"
"GUIGUINTO MUNICIPAL ATHLETHIC AND CULTURAL CENTER,POBLACION GUIGUINTO BULACAN,Philippines",14.8284196,120.8793202,"Poblacion, Guiguinto, Bulacan, Philippines"
"MUNICIPAL OVAL,POBLACION GUIGUINTO BULACAN,Philippines",14.8257909,120.8785625,"RVGH+8C8 Guiguinto Municipal Oval, Unnamed Road, Guiguinto, Bulacan, Philippines"
"WALTER MART GUIGUINTO,ILANG-ILANG GUIGUINTO BULACAN,Philippines",14.8283333,120.8737841,"2, Guiguinto, 3015 Bulacan, Philippines"
"HAGONOY EVACUATION CENTER,Sto. Nino Poblacion, Hagonoy Bulacan,Philippines",14.8379438,120.7382237,"Sto. Nino, Hagonoy, Bulacan, Philippines"
"SM CITY MARILAO,3019 MC ARTHUR HIGH WAY IBAYO MARILAO, BULACAN,Philippines",14.753954,120.9556532,"3019 MacArthur Hwy, Marilao, Bulacan, Philippines"
"PRENZA NATIONAL HIGH SCHOOL,M. VILLARICA RD. PRENZA 1 MARILAO, BULACAN,Philippines",14.7834019,120.9832012,"QXMM+978, M. Villarica Rd, Marilao, Bulacan, Philippines"
"METROGATE-HERITAGE HOMES COVERED COURT,METROGATE 2 PHASE 2 LOMA DE GATO MARILAO, BULACAN,Philippines",14.7731092,121.0183042,"Q2F9+68V, Meycauayan, Metro Manila, Philippines"
"HARMONY HILLS 2 COVERED COURT,HARMONY HILLS 2 LOMA DE GATO MARILAO, BULACAN,Philippines",14.7862697,121.0234049,"Harmony Hills 2, Marilao, Bulakan, Philippines"
"MARILAO RURAL HEALTH UNIT 1,MUNICIPAL ANNEX BLDG. PATUBIG MARILAO, BULACAN,Philippines",14.7765807,120.9590772,"Patubig, Marilao, Bulacan, Philippines"
"MARILAO RURAL HEALTH UNIT 2,SAN MIGUEL ST. POBLACION 1 MARILAO, BULACAN,Philippines",14.7563499,120.949046,"2 San Miguel St, Marilao, Bulacan, Philippines"
"LOMA DE GATO HEALTH CENTER,POOK UNITED LOMA DE GATO MARILAO, BULACAN,Philippines",14.78975,121.0134406,"Loma de Gato, Novaliches, Marilao, Bulacan, Philippines"
"STA. ROSA 1 HEALTH CENTER,VILLARICA ROAD STA. ROSA 1 MARILAO, BULACAN,Philippines",14.7723567,120.9638745,"QXC7+WGX Brgy Sta Rosa 1, M. Villarica Rd, Marilao, Bulacan, Philippines"
"PRENZA 2 HEALTH CENTER,ST. EMMANUEL SUBDIVISION POBLACION PRENZA 2 MARILAO, BULACAN,Philippines",14.7829016,120.9868612,"blk 4 lot 11, St. Emmanuel Homes Subdivision, Marilao, 3019 Bulacan, Philippines"
"STA. ROSA 2 HEALTH CENTER,CENTRO STA. ROSA 2 MARILAO, BULACAN,Philippines",14.7829459,120.970513,"QXMC+56C, Marilao, Bulacan, Philippines"
"PRENZA 1 HEALTH CENTER,ARCEGA ST. PRENZA 1 MARILAO, BULACAN,Philippines",14.7454554,120.9595404,"PXW5+5RM, Unnamed Road, Meycauayan, Bulacan, Philippines"
"TABING-ILOG HEALTH CENTER,NATIVIDAD ST. TABING-ILOG MARILAO, BULACAN,Philippines",14.7651929,120.9486592,"Natividad St, Marilao, Bulacan, Philippines"
"ABANGAN NORTE HEALTH CENTER,PAMA ST. MA. SOCORRO SUBDIVISION ABANGAN NORTE MARILAO, BULACAN,Philippines",14.7730094,120.9416698,"Maria Socorro, Marilao, Bulacan, Philippines"
"ABANGAN SUR HEALTH CENTER,GONZALES SUBDIVISION ABANGAN SUR MARILAO, BULACAN,Philippines",14.7653285,120.9434871,"Abangan Sur, Marilao, Bulacan, Philippines"
"LIAS HEALTH CENTER,LIAS ROAD MARILAO, BULACAN,Philippines",14.7611381,120.9640945,"Lias Rd, Lias, Marilao, Bulacan, Philippines"
"LAMBAKIN NV4B HEALTH CENTER,BLK 64 LOT 4 NORTHVILLE 4B LAMBAKIN MARILAO, BULACAN,Philippines",14.7709789,120.9689938,"QXC9+9HX, Marilao, Bulacan, Philippines"
"LAMBAKIN NV4A HEALTH CENTER,NV4A LAMBAKIN MARILAO, BULACAN,Philippines",14.7722848,120.9764106,"Lambakin, Marilao, Bulacan, Philippines"
"LAMBAKIN CENTRO HEALTH CENTER,CENTRO LAMBAKIN MARILAO, BULACAN,Philippines",14.7659477,120.9720582,"Mario Santiago Rd, Marilao, 3019 Bulacan, Philippines"
"NORZAGARAY COLLEGE AUDIOVISUAL ROOM,MUNICIPAL COMPOUND, BRGY. POBLACION, NORZAGARAY, BULACAN,Philippines",14.9142186,121.0478433,"Poblacion, Bulacan, Philippines"
"NORZAGARAY MOBILE VACCINATION,MUNICIPAL COMPOUND, BRGY. POBLACION, NORZAGARAY, BULACAN,Philippines",14.5656805,121.0320766,"Poblacion, Makati, Metro Manila, Philippines"
"RURAL HEALTH UNIT 1 POBLACION,A. PAYUMO ST., BRGY. POBLACION, NORZAGARAY, BULACAN,Philippines",14.9100619,121.0486424,"A. Payumo, Norzagaray, Bulacan, Philippines"
"RURAL HEALTH UNIT 2 MINUYAN BARANGAY HALL,BRGY. MINUYAN, NORZAGARAY, BULACAN,Philippines",14.8939264,121.0621749,"Minuyan, Norzagaray, Bulacan, Philippines"
"RURAL HEALTH UNIT 3 BARANGAY HALL TIGBE COVERED COURT,CROSSING TIGBE, NORZAGARAY, BULACAN,Philippines",14.8669058,121.0377563,"V27Q+VH6, Norzagaray San Jose Rd, Norzagaray, Bulacan, Philippines"
"OBANDO DISTRICT HOSPITAL,JP Rizal St. ONHS compound, Paliwas, Obando, Bulacan,Philippines",14.712609,120.9336312,"PW7M+2FR, ONHS Street, Obando, Bulacan, Philippines"
"BINUANGAN COVERED COURT,Binuangan, Obando, Bulacan,Philippines",14.7162889,120.9059636,"PW84+GCX, Obando, Bulacan, Philippines"
"PANDI SPORTS COMPLEX/MHO BUILDING,Poblacion Pandi Bulacan,Philippines",14.8673592,120.958098,"Pandi Sport Complex, Pandi, Bulacan, Philippines"
"PAOMBONG RURAL HEALTH UNIT I,Poblacion, Paombong, Bulacan,Philippines",14.8342052,120.7874311,"Poblacion, Paombong, Bulacan, Philippines"
"RURAL HEALTH UNIT I PLARIDEL,POBLACION ,PLARIDEL BULACAN,Philippines",14.8855728,120.8626374,"Poblacion, Plaridel, Bulacan, Philippines"
"SM CENTER PULILAN,STO. CRISTO, PULILAN, BULACAN,Philippines",14.8988514,120.869735,"Plaridel-Pulilan Diversion Rd, Pulilan, 3005 Bulacan, Philippines"
"RURAL HEALTH UNIT I,POBLACION, PULILAN, BULACAN,Philippines",14.8896724,120.8647628,"A.C Reyes, Plaridel, Bulacan, Philippines"
"BULACAN AGRICULTURAL STATE COLLEGE GYM,PINAOD, SAN ILDEFONSO, BULACAN,Philippines",15.0863288,120.9732917,"Pinaod, San Ildefonso, Bulacan, Philippines"
"ONE SAN ILDEFONSO MALL,POBLACION,SAN ILDEFONSO BULACAN,Philippines",15.0797509,120.9400972,"3WHR+W25, Cagayan Valley Road, Poblacion, San Ildefonso, Bulacan, Philippines"
