f_location,latitude,longitude,location
"1/283 Ponsonby Road, Ponsonby, Auckland,NewZealand",-36.8482592,174.7443099,"suite 1/283 Ponsonby Road, Ponsonby, Auckland 1011, New Zealand"
"611 Dominion Road, Mount Eden, Auckland,NewZealand",-36.8894719,174.7465059,"611 Dominion Road, Mount Eden, Auckland 1041, New Zealand"
"10 Weld Street, Hokitika,NewZealand",-42.7173031,170.9625051,"10 Weld Street, Hokitika 7810, New Zealand"
"29 Hunua Road, Papakura, Auckland,NewZealand",-37.0702084,174.9591668,"29 Hunua Road, Papakura, Auckland 2110, New Zealand"
"445 Ferguson Street, Palmerston North,NewZealand",-40.356509,175.619433,"445 Ferguson Street, Palmerston North Central, Palmerston North 4410, New Zealand"
"3 Watford Street, ¨­tara, Auckland,NewZealand",-36.9621108,174.8729104,"3 Watford Street, Ōtara, Auckland 2023, New Zealand"
"Coopers Beach Shopping, 137C State Highway 10, Coopers Beach,NewZealand",-34.9916029,173.5101867,"137C State Highway 10, Coopers Beach 0420, New Zealand"
"110 Memorial Avenue, Burnside, Christchurch,NewZealand",-43.5119294,172.580221,"110 Memorial Avenue, Burnside, Christchurch 8053, New Zealand"
"Sylvia Park Shopping Centre, 286 Mt Wellington Highway, Mt Wellington, Auckland,NewZealand",-36.9172406,174.8418425,"286 Mount Wellington Highway, Mount Wellington, Auckland 1060, New Zealand"
"23 Ganges Road, Khandallah, Wellington,NewZealand",-41.24710719999999,174.7916031,"23 Ganges Road, Khandallah, Wellington 6035, New Zealand"
"¨­tara Vaccination Centre, 5 ¨­tara Road, ¨­tara,NewZealand",-40.900557,174.885971,New Zealand
"275 New Windsor Road, New Windsor, Auckland,NewZealand",-36.911177,174.7166477,"275 New Windsor Road, Blockhouse Bay, Auckland 0600, New Zealand"
"Manurewa Marae Vaccination, Testing and RATS Collection Centre, 81 Finlayson Avenue, Clendon Park, Manukau City,NewZealand",-37.0252053,174.8573225,"81 Finlayson Avenue, Clendon Park, Auckland 2103, New Zealand"
"283 Karangahape Road, Auckland Central, Auckland,NewZealand",-36.8574249,174.7580121,"283 Karangahape Road, Auckland CBD, Auckland 1010, New Zealand"
"232 Gladstone Road, Gisborne,NewZealand",-38.6642964,178.0227458,"232 Gladstone Road, Gisborne 4010, New Zealand"
"288 Te Atatu Road, Te Atat¨± South, Auckland,NewZealand",-36.8629792,174.6482405,"288 Te Atatu Road, Te Atatū South, Auckland 0610, New Zealand"
"1 Pearn Place, Northcote, Auckland,NewZealand",-36.8015778,174.7456102,"1 Pearn Place, Northcote, Auckland 0627, New Zealand"
"32B George Street, Tuakau,NewZealand",-37.2578706,174.9467011,"32B George Street, Tuakau 2121, New Zealand"
"Burwood Hospital, Christchurch,NewZealand",-43.4803896,172.6841319,"300 Burwood Road, Burwood, Christchurch 8083, New Zealand"
"252 Welcome Bay Road, Welcome Bay, Tauranga,NewZealand",-37.7255756,176.1923398,"252 Welcome Bay Road, Welcome Bay, Tauranga 3112, New Zealand"
"221 Russell Street North, Hastings,NewZealand",-39.6406977,176.8460343,"221 Russell Street North, Hastings 4122, New Zealand"
"Hauora Heretaunga, 821 Orchard Road, Camberley, Hastings,NewZealand",-39.621517,176.8161109,"821 Orchard Road, Camberley, Hastings 4120, New Zealand"
"Tangata Atumotu Trust, 28 Bealey Avenue, Christchurch.,NewZealand",-43.5211561,172.6286736,"28 Bealey Avenue, Christchurch Central City, Christchurch 8013, New Zealand"
"1040 Beach Road, Torbay, Auckland,NewZealand",-36.6955068,174.7515391,"1040 Beach Road, Torbay, Auckland 0630, New Zealand"
"Gate 3, Tokoroa Hospital, Maraetai Road, Tokoroa,NewZealand",-38.2308294,175.8615211,"Tokoroa 3491, New Zealand"
"Coastlands Shoppingtown, State Highway 1, Paraparaumu,NewZealand",-40.9165198,175.0046935,"Coastlands Shoppingtown Ltd, State Highway 1, Paraparaumu 5032, New Zealand"
"221 Leith Place, Tokoroa,NewZealand",-38.2183708,175.8727036,"221 Leith Place, Tokoroa 3420, New Zealand"
"402 George Street, North Dunedin, Dunedin,NewZealand",-45.8678482,170.507337,"402 George Street, Dunedin North, Dunedin 9016, New Zealand"
"Not found address,NewZealand",-40.900557,174.885971,New Zealand
"280 North Road, Waikiwi, Invercargill,NewZealand",-46.3772221,168.3470346,"280 North Road, Waikiwi, Invercargill 9810, New Zealand"
"670 Cambridge Road, Te Awamutu,NewZealand",-38.0068795,175.3413356,"670 Cambridge Road, Te Awamutu 3800, New Zealand"
"159 Karori Road, Karori, Wellington,NewZealand",-41.2826601,174.7453712,"159 Karori Road, Karori, Wellington 6012, New Zealand"
"4 Lydney Place North, Porirua City Centre, Porirua,NewZealand",-41.13488780000001,174.8414292,"4 Lydney Place North, Porirua City Centre, Porirua 5022, New Zealand"
"185 Great South Road, Manurewa, Auckland,NewZealand",-37.0223894,174.8971063,"185 Great South Road, Manurewa, Auckland 2102, New Zealand"
"Meridian Mall, George Street, Dunedin Central, Dunedin,NewZealand",-45.8702316,170.5044893,"285 George Street, Central Dunedin, Dunedin 9058, New Zealand"
"19-23 Memorial Avenue, Ilam, Christchurch,NewZealand",-43.5181479,172.5878758,"19/23 Memorial Avenue, Ilam, Christchurch 8053, New Zealand"
"Timaru Medical Centre Carpark, 45 Heaton Street, Timaru,NewZealand",-44.4014248,171.2513864,"47A Heaton Street, Parkside, Timaru 7910, New Zealand"
"1158 River Road, Flagstaff, Hamilton,NewZealand",-37.7381388,175.2529463,"1158 River Road, Flagstaff, Hamilton 3210, New Zealand"
"66 Aranui Road, Mapua,NewZealand",-41.2530566,173.0956618,"66 Aranui Road, Māpua 7005, New Zealand"
"174A Kitchener Road, Milford, Auckland,NewZealand",-36.7728438,174.7652747,"174A Kitchener Road, Milford, Auckland 0620, New Zealand"
"951 Wairere Drive, Hamilton East, Hamilton,NewZealand",-37.7931111,175.3068763,"951 Wairere Drive, Hamilton East, Hamilton 3216, New Zealand"
"166 Seventeenth Avenue, Tauranga,NewZealand",-37.7051528,176.1480257,"166 17th Avenue, Tauranga South, Tauranga 3112, New Zealand"
"113 Broadway, Kaikohe,NewZealand",-35.4081116,173.7992961,"113 Broadway, Kaikohe 0405, New Zealand"
"Cnr Ti Rakau Drive & Te Irirangi Drive, Botany, Auckland,NewZealand",-36.9287974,174.9123991,"Ti Rakau Dr & Te Irirangi Dr, Golflands, Auckland 2013, New Zealand"
"8d Tamariki Avenue, ¨­rewa,NewZealand",-36.5878683,174.695239,"8D Tamariki Avenue, Orewa 0931, New Zealand"
"Ng¨¡ Miro Health Centre, 29 River Road, Ng¨¡ruaw¨¡hia,NewZealand",40.0583238,-74.4056612,"New Jersey, USA"
"575 Glenfield Road, Glenfield,NewZealand",-36.7702225,174.7221701,"575 Glenfield Road, Glenfield, Auckland 0629, New Zealand"
"Not found address,NewZealand",-40.900557,174.885971,New Zealand
"48 King Street, Pukekohe,NewZealand",-37.20048,174.9026545,"48 King Street, Pukekohe 2120, New Zealand"
"Ng¨¡ti Kahungunu ki T¨¡maki nui-a-Rua, 171-173 High Street, Dannevirke,NewZealand",-40.2077451,176.1021481,"171 High Street, Dannevirke 4930, New Zealand"
"Clive's Chemist, 20-21 Queen Street, Wainuiomata, Lower Hutt,NewZealand",-41.2607402,174.9462777,"20/21 Queen Street, Wainuiomata, Lower Hutt 5014, New Zealand"
"48 Queen St, Warkworth,NewZealand",-36.3974526,174.6639895,"48 Queen Street, Warkworth 0910, New Zealand"
"Westfield Riccarton, 129 Riccarton Road, Riccarton, Christchurch,NewZealand",-43.530833,172.5988325,"129 Riccarton Road, Riccarton, Christchurch 8041, New Zealand"
"Royal Oak Mall, 691 Manukau Road, Royal Oak, Auckland,NewZealand",-36.9103582,174.7746753,"691 Manukau Road, Royal Oak, Auckland 1023, New Zealand"
"123 Pakuranga Road, Pakuranga, Auckland,NewZealand",-36.9121161,174.870828,"123 Pakuranga Road, Pakuranga, Auckland 2010, New Zealand"
"The Hub Hornby, 418 Main South Road, Hornby, Christchurch,NewZealand",-43.5426447,172.5237601,"418 Main South Road, Hornby, Christchurch 8441, New Zealand"
"Roselands Shopping Centre, 96 Great South Rd, Papakura, Auckland,NewZealand",-37.0589692,174.9412419,"90/96 Great South Road, Papakura, Auckland 2110, New Zealand"
"105 Rora Street, Te Kuiti,NewZealand",-38.3339838,175.1649059,"105 Rora Street, Te Kuiti 3910, New Zealand"
"35 Vercoe Road, Beerescourt, Hamilton,NewZealand",-37.7650055,175.2599379,"35 Vercoe Road, Beerescourt, Hamilton 3200, New Zealand"
"113 Heuheu Street, Taup¨­,NewZealand",-38.6893146,176.0761766,"113 Te Heuheu Street, Taupō 3330, New Zealand"
"5 Sale Street, Napier South, Napier,NewZealand",-39.4977793,176.9171174,"5 Sale Street, Napier South, Napier 4110, New Zealand"
"129A Beachlands Road, Beachlands, Auckland,NewZealand",-36.889517,175.0107825,"129 Beachlands Road, Beachlands 2018, New Zealand"
"39 Rewi Street, Te Awamutu,NewZealand",-38.0092494,175.3209374,"39 Rewi Street, Te Awamutu 3800, New Zealand"
"Lynnmall Shopping Centre, 3058 Great North Road, New Lynn, Auckland,NewZealand",-36.9076512,174.6859924,"3058 Great North Road, New Lynn, Auckland 0640, New Zealand"
"Rotorua Central Mall, Amohau Street, Rotorua,NewZealand",-38.140361,176.2516633,"1170 Amohau Street, Rotorua 3010, New Zealand"
"11-13 Cortina Place, Pakuranga, Auckland,NewZealand",-36.9156621,174.8727813,"11 Cortina Place, Pakuranga, Auckland 2010, New Zealand"
"47 Vogel Street, Roslyn, Palmerston North,NewZealand",-40.33143,175.6310869,"47 Vogel Street, Roslyn, Palmerston North 4414, New Zealand"
"Lynnmall Shopping Centre, 3058 Great North Road, New Lynn, Auckland,NewZealand",-36.9076512,174.6859924,"3058 Great North Road, New Lynn, Auckland 0640, New Zealand"
"353 Karangahape Road, Auckland Central, Auckland,NewZealand",-36.8577878,174.7569096,"353 Karangahape Road, Auckland CBD, Auckland 1010, New Zealand"
"1224-1226 Dominion Road, Mount Roskill, Auckland,NewZealand",-36.9026717,174.7425532,"1224 Dominion Road, Mount Roskill, Auckland 1041, New Zealand"
"65 Queen Street, Wairoa, Hawkes Bay,NewZealand",-39.0343671,177.4205445,"65 Queen Street, Wairoa 4108, New Zealand"
"8/812 Main North Road, Belfast, Christchurch,NewZealand",-43.444837,172.6333836,"8/812 Main North Road, Belfast, Christchurch 8051, New Zealand"
"19 London Street, Lyttelton,NewZealand",-43.6027679,172.721377,"19 London Street, Lyttelton 8082, New Zealand"
"Rototuna Shopping Centre, Cnr Horsham Downs Road & Thomas Road, Rototuna North, Hamilton,NewZealand",-37.7290028,175.2740611,"Rototuna Shopping Centre, Rototuna North, Hamilton 3210, New Zealand"
"2 Market Square, East T¨¡maki, Auckland,NewZealand",-36.9336578,174.9112837,"2 Market Square, East Tāmaki, Auckland 2013, New Zealand"
"147a Otaika Road, Raumanga, Whang¨¡rei,NewZealand",-35.7427988,174.3079655,"147A Otaika Road, Raumanga, Whangārei 0110, New Zealand"
"15-17 Rouston Street, Pukekohe,NewZealand",-37.2029655,174.9050083,"15/17 Roulston Street, Pukekohe 2120, New Zealand"
"53 Devonport Road, Tauranga,NewZealand",-37.6857481,176.169156,"53 Devonport Road, Tauranga 3110, New Zealand"
"23 Coronation Road, M¨¡ngere Bridge, Auckland,NewZealand",-36.9415781,174.7872903,"23 Coronation Road, Māngere Bridge, Auckland 2022, New Zealand"
"240 Ormiston Road, Flat Bush, Auckland,NewZealand",-36.9646162,174.9124798,"240 Ormiston Road, Flat Bush, Auckland 2019, New Zealand"
"16 West Street, Pukekohe,NewZealand",-37.2011558,174.9002315,"16 West Street, Pukekohe 2120, New Zealand"
"396 Don Buck Road, Massey, Auckland,NewZealand",-36.8347421,174.6025704,"396 Don Buck Road, Massey, Auckland 0614, New Zealand"
"Unichem Russell Street Pharmacy, 108 Russell Street South, Hastings,NewZealand",-39.6426254,176.8428173,"108 Russell Street South, Hastings 4122, New Zealand"
"6 Dee Street, Timaru,NewZealand",-44.3958826,171.2478854,"6 Dee Street, Timaru 7910, New Zealand"
"93 Tarbert Street, Alexandra,NewZealand",-45.2531067,169.3949557,"93 Tarbert Street, Alexandra 9320, New Zealand"
"503 Port Road, Whangamat¨¡,NewZealand",-37.2058995,175.8718511,"503 Port Road, Whangamatā 3620, New Zealand"
"1 Guinness Street, Greymouth,NewZealand",-42.4497824,171.2107005,"1 Guinness Street, Greymouth 7805, New Zealand"
"Silverstream Village Shops, Cnr of Kiln Street and Whitemans Road, Upper Hutt,NewZealand",-41.1498919,175.0139617,"Whitemans Road, Silverstream, Upper Hutt 5019, New Zealand"
"351A King Edward Street, South Dunedin, Dunedin,NewZealand",-45.89767459999999,170.5015582,"351A King Edward Street, South Dunedin, Dunedin 9012, New Zealand"
"9 Halswell Road, Hillmorton, Christchurch,NewZealand",-43.5542475,172.5940377,"9 Halswell Road, Hillmorton, Christchurch 8025, New Zealand"
"11 Amohia Street, Paraparaumu,NewZealand",-40.9159633,175.0066267,"11 Amohia Street, Paraparaumu 5032, New Zealand"
"231-233 Great South Road, Drury,NewZealand",-37.1022105,174.9513301,"231-233 Great South Road, Auckland 2113, New Zealand"
"51 Corinthian Drive, Albany, Auckland,NewZealand",-36.7325825,174.7146576,"51 Corinthian Drive, Albany, Auckland 0632, New Zealand"
"Not found address,NewZealand",-40.900557,174.885971,New Zealand
"98 Macandrew Road, South Dunedin, Dunedin,NewZealand",-45.8968152,170.4988459,"98 Macandrew Road, South Dunedin, Dunedin 9012, New Zealand"
"Cnr Albert Street and Broadway Avenue, Palmerston North,NewZealand",-40.3511204,175.6193465,"Broadway Avenue, Palmerston North Central, Palmerston North, New Zealand"
"108 Seabury Avenue, Foxton Beach,NewZealand",-40.4650773,175.2290895,"108 Seabury Avenue, Foxton Beach 4815, New Zealand"
"138 Royal Road, Massey, Auckland,NewZealand",-36.8325404,174.6229754,"138 Royal Road, Massey, Auckland 0614, New Zealand"
"41 Hunter Street, H¨¡wera,NewZealand",-39.58604820000001,174.2669326,"41 Hunter Street, Hāwera 4610, New Zealand"
"110 Lunn Ave, Remuera, Auckland,NewZealand",-36.8886122,174.8307411,"110 Lunn Avenue, Remuera, Auckland 1072, New Zealand"
"Meadowbank Shopping Centre, 35-47 Saint Johns Road, Saint Johns, Auckland,NewZealand",-36.87607680000001,174.8283131,"35 Saint Johns Road, St Johns, Auckland 1072, New Zealand"
"55A Glenvar Ridge Road, Long Bay, Auckland,NewZealand",-36.6852891,174.7395123,"55a Glenvar Ridge Road, Long Bay, Auckland 0630, New Zealand"
"287 Great South Road, Papakura,NewZealand",-37.0651688,174.9437209,"287 Great South Road, Papakura, Auckland 2110, New Zealand"
"14 Highland Park Drive, Highland Park, Auckland,NewZealand",-36.8998538,174.9078767,"14 Highland Park Drive, Highland Park, Auckland 2010, New Zealand"
"131 Middle Renwick Road, Springlands, Blenheim,NewZealand",-41.5097306,173.9354727,"131 Middle Renwick Road, Springlands, Blenheim 7201, New Zealand"
"Unichem Weiti Pharmacy, 2/3 Brian Smith Drive, Silverdale,NewZealand",-36.6199909,174.6708367,"2/3 Brian Smith Drive, Silverdale 0932, New Zealand"
"107 Wainui Street, Riccarton, Christchurch,NewZealand",-43.5309519,172.5928099,"107 Wainui Street, Riccarton, Christchurch 8041, New Zealand"
"51 High Street, Dannevirke,NewZealand",-40.209354,176.0972132,"51 High Street, Dannevirke 4930, New Zealand"
"Meadowlands Shopping Plaza, 112 Whitford Road, Somerville, Auckland,NewZealand",-36.9135467,174.9285182,"Cnr Meadowlands Dve & Whitford Rd, Howick, Auckland 2014, New Zealand"
"Whanganui Hospital, 100 Heads Road, Whanganui.,NewZealand",-39.9440257,175.0377248,"100 Heads Road, Gonville, Whanganui 4501, New Zealand"
"Remarkables Park Shopping Centre, 12 Hawthorne Drive, Frankton, Queenstown,NewZealand",-45.0266133,168.7428064,"Remarkables park 7/12 Hawthorne Drive, Frankton, Queenstown 9300, New Zealand"
"Not found address,NewZealand",-40.900557,174.885971,New Zealand
"6/8 Greenhithe Road, Greenhithe, Auckland,NewZealand",-36.775658,174.6699293,"6/8 Greenhithe Road, Greenhithe, Auckland 0632, New Zealand"
"197 Broadway, Newmarket, Auckland,NewZealand",-36.8690698,174.7775914,"197 Broadway, Newmarket, Auckland 1023, New Zealand"
"340 Rangatira Road, Beach Haven, Auckland,NewZealand",-36.7927287,174.6876617,"340 Rangatira Road, Beach Haven, Auckland 0626, New Zealand"
"1490 Dominion Road Extension, Mount Roskill, Auckland,NewZealand",-36.9209222,174.7362444,"1490 Dominion Road Extension, Mount Roskill, Auckland 1041, New Zealand"
"26 College Road, Edgecumbe,NewZealand",-37.975009,176.8273421,"26 College Road, Edgecumbe 3120, New Zealand"
"63 St George Street, Papatoetoe, Auckland,NewZealand",-36.9800234,174.8535748,"63 Saint George Street, Papatoetoe, Auckland 2025, New Zealand"
"507 Great South Road, ¨­t¨¡huhu, Auckland,NewZealand",-36.9796429,174.8742045,"507 Great South Road, Ōtāhuhu, Auckland 1062, New Zealand"
"40 Clyde Street, Balclutha,NewZealand",-46.2377617,169.7392315,"40 Clyde Street, Balclutha 9230, New Zealand"
"Tokoroa Whare Rongo¨¡ ¨¡raimate Community Vaccination Centre, 203 Leith Place, Tokoroa,NewZealand",-38.217811,175.8724701,"203 Leith Place, Tokoroa 3420, New Zealand"
"170 Otaika Road, Raumanga, Whang¨¡rei,NewZealand",-35.7437447,174.306515,"170 Otaika Road, Raumanga, Whangārei 0110, New Zealand"
"8 Broadway, Dunedin Central, Dunedin,NewZealand",-45.8775195,170.500104,"8 Broadway, Central Dunedin, Dunedin 9016, New Zealand"
"216 Main South Road, Green Island, Dunedin,NewZealand",-45.9021869,170.4289872,"216 Main South Road, Green Island, Dunedin 9018, New Zealand"
"Not found address,NewZealand",-40.900557,174.885971,New Zealand
"100 Molesworth Street, Thorndon, Wellington,NewZealand",-41.2758799,174.7782614,"100 Molesworth Street, Thorndon, Wellington 6011, New Zealand"
"268 Blockhouse Bay Road, Avondale, Auckland,NewZealand",-36.9063822,174.701839,"268 Blockhouse Bay Road, Avondale, Auckland 0600, New Zealand"
"5 Waimahia Avenue, Weymouth, Auckland,NewZealand",-37.0430255,174.8656089,"5 Waimahia Avenue, Weymouth, Auckland 2103, New Zealand"
"34 Wycola Avenue, Hei Hei, Christchurch,NewZealand",-43.5356329,172.5208034,"34 Wycola Avenue, Hei Hei, Christchurch 8042, New Zealand"
"175 William Jones Drive, Otangarei, Whang¨¡rei,NewZealand",-35.6950459,174.3199424,"175 William Jones Drive, Otangarei, Whangārei 0112, New Zealand"
"87 Hurstmere Road, Takapuna, Auckland,NewZealand",-36.7864227,174.7731401,"87 Hurstmere Road, Takapuna, Auckland 0622, New Zealand"
"191 Willis Street, Te Aro, Wellington,NewZealand",-41.29152750000001,174.7735762,"191 Willis Street, Te Aro, Wellington 6011, New Zealand"
"1181 Amohia Street, Rotorua,NewZealand",-38.1354577,176.2483177,"1181 Amohia Street, Rotorua 3010, New Zealand"
"8 Waimauku Station Road, Waimauku,NewZealand",-36.7681645,174.492843,"8 Waimauku Station Road, Waimauku 0812, New Zealand"
"Auckland City Hospital,NewZealand",-36.8594997,174.7703505,"2 Park Road, Grafton, Auckland 1023, New Zealand"
"Five Mile Shopping Centre, Grant Road, Frankton, Queenstown,NewZealand",-45.0130461,168.7430014,"Grant Road, Frankton, Queenstown 9371, New Zealand"
"121 Victoria Avenue, Whanganui,NewZealand",-39.93243,175.0508614,"121 Victoria Avenue, Whanganui 4500, New Zealand"
"96 Rosedale Road, Rosedale, Auckland,NewZealand",-36.7365824,174.7250415,"96 Rosedale Road, Albany, Auckland 0632, New Zealand"
"8 Kelvin Grove, Te Aro, Wellington,NewZealand",-41.2971309,174.7745318,"8 Kelvin Grove, Te Aro, Wellington 6011, New Zealand"
"64 Albert Street, Whitianga,NewZealand",-36.834507,175.7047438,"64 Albert Street, Whitianga 3510, New Zealand"
"280 Richmond Road, Grey Lynn, Auckland,NewZealand",-36.8551455,174.7319255,"280 Richmond Road, Grey Lynn, Auckland 1021, New Zealand"
"85 Bellevue Road, Brookfield, Tauranga,NewZealand",-37.6898366,176.1350264,"85 Bellevue Road, Brookfield, Tauranga 3110, New Zealand"
"1784 Great North Road, Avondale, Auckland,NewZealand",-36.8916723,174.6963631,"1784 Great North Road, Avondale, Auckland 1026, New Zealand"
"2 Kitchener Road, Sandringham, Auckland,NewZealand",-36.892216,174.7360947,"2 Kitchener Road, Sandringham, Auckland 1025, New Zealand"
"9 Symonds Street, Auckland,NewZealand",-36.8520297,174.7699001,"9 Symonds Street, Auckland CBD, Auckland 1010, New Zealand"
"407 Glenfield Road, Glenfield, Auckland,NewZealand",-36.7812061,174.7216166,"407 Glenfield Road, Glenfield, Auckland 0629, New Zealand"
"New Nawton Shopping Centre, Hyde Avenue, Nawton, Hamilton,NewZealand",-37.7808683,175.2370382,"Hyde Avenue, Nawton, Hamilton 3200, New Zealand"
"252 The Strand, Whakat¨¡ne,NewZealand",-37.9520397,176.9928657,"252 The Strand, Whakatāne 3120, New Zealand"
"107 Mana Esplanade, Paremata, Porirua,NewZealand",-41.092543,174.8680721,"107 Mana Esplanade, Paremata, Porirua 5026, New Zealand"
"204 Lambton Quay, Wellington Central, Wellington,NewZealand",-41.2825232,174.7755195,"204 Lambton Quay, Wellington Central, Wellington 6011, New Zealand"
"153-155 Hanover Street, Dunedin,NewZealand",-45.8710013,170.5098097,"153-155 Hanover Street, Central Dunedin, Dunedin 9016, New Zealand"
"60 Hare Puke Drive, Flagstaff, Hamilton,NewZealand",-37.7198023,175.2413188,"60 Hare Puke Drive, Flagstaff, Hamilton 3210, New Zealand"
"81 Paramount Parade, Tikipunga, Whang¨¡rei,NewZealand",-35.6830766,174.3218876,"81 Paramount Parade, Tikipunga, Whangārei 0112, New Zealand"
"118A Claridges Road, Casebrook, Christchurch,NewZealand",-43.4731088,172.5943495,"118A Claridges Road, Casebrook, Christchurch 8051, New Zealand"
"12A Waddon Place, M¨¡ngere, Auckland,NewZealand",-36.9711212,174.7975332,"12A Waddon Place, Māngere, Auckland 2022, New Zealand"
"Johnsonville Shopping Centre, 16 Broderick Road, Johnsonville, Wellington,NewZealand",-41.22319,174.8069477,"34 Johnsonville Road, Johnsonville, Wellington 6037, New Zealand"
"T¨©tahi Bay Pharmacy, 24 Whitehouse Road, T¨©tahi Bay, Porirua,NewZealand",-41.1085372,174.8373856,"24 Whitehouse Road, Tītahi Bay, Porirua 5022, New Zealand"
"14 Queen Street, Te Puke,NewZealand",-37.7858168,176.3263862,"14 Queen Street, Te Puke 3119, New Zealand"
"250 Karori Road, Karori, Wellington,NewZealand",-41.2844715,174.7378081,"250 Karori Road, Karori, Wellington 6012, New Zealand"
"36 Maratahu Street, Westown, New Plymouth,NewZealand",-39.0691836,174.068915,"36 Maratahu Street, Westown, New Plymouth 4310, New Zealand"
"211 Ormiston Road, Flat Bush, Auckland,NewZealand",-36.9663142,174.9133352,"211 Ormiston Road, Flat Bush, Auckland 2019, New Zealand"
"288 Gloucester Street, Taradale, Napier,NewZealand",-39.5364899,176.8484687,"288 Gloucester Street, Taradale, Napier 4112, New Zealand"
"EFKS, 8 Seddon Street, Levin,NewZealand",-40.6292224,175.2774264,"8 Seddon Street, Levin 5510, New Zealand"
"415 Queen Street, Auckland Central, Auckland,NewZealand",-36.8569379,174.761648,"415 Queen Street, Auckland CBD, Auckland 1010, New Zealand"
"114B Church Street, ¨­p¨­tiki,NewZealand",-40.900557,174.885971,New Zealand
"122 Cuba Street, Te Aro, Wellington,NewZealand",-41.2928831,174.7757705,"122 Cuba Street, Te Aro, Wellington 6011, New Zealand"
"104 Weymouth Road, Manurewa, Auckland,NewZealand",-37.0277707,174.8875934,"104 Weymouth Road, Manurewa, Auckland 2102, New Zealand"
"36 Maratahu Street, Westown, New Plymouth,NewZealand",-39.0691836,174.068915,"36 Maratahu Street, Westown, New Plymouth 4310, New Zealand"
"Queen Street Pharmacy, 35 Queen Street, Upper Hutt,NewZealand",-41.1226613,175.0736791,"35 Queen Street, Upper Hutt Central, Upper Hutt 5018, New Zealand"
"209 Waimairi Road, Ilam, Christchurch,NewZealand",-43.5162646,172.571762,"209 Waimairi Road, Ilam, Christchurch 8041, New Zealand"
"161 Commerce Street, Frankton, Hamilton,NewZealand",-37.7878908,175.2651621,"161 Commerce Street, Frankton, Hamilton 3204, New Zealand"
"Unichem Tuakau Pharmacy, 51 George Street, Tuakau,NewZealand",-37.260027,174.9462577,"51 George Street, Tuakau 2121, New Zealand"
"212 Bealey Avenue, Christchurch Central, Christchurch,NewZealand",-43.5212069,172.6418029,"212 Bealey Avenue, Christchurch Central City, Christchurch 8013, New Zealand"
"205-207 Great South Road, Papakura,NewZealand",-37.0636675,174.9427854,"205/207 Great South Road, Papakura, Auckland 2110, New Zealand"
"31 Pembroke Street, Hamilton,NewZealand",-37.7959119,175.2810783,"31 Pembroke Street, Hamilton Lake, Hamilton 3204, New Zealand"
"Unichem Morrinsville Pharmacy, 72 Studholme Street, Morrinsville,NewZealand",-37.6575634,175.5277649,"72 Studholme Street, Morrinsville 3300, New Zealand"
"43 Moore Street, Howick, Auckland,NewZealand",-36.8958081,174.9312051,"43 Moore Street, Howick, Auckland 2014, New Zealand"
"93 Hakiaha Street, Taumarunui,NewZealand",-38.883268,175.2635562,"93 Hakiaha Street, Taumarunui 3920, New Zealand"
"233 Mount Smart Road, Onehunga, Auckland,NewZealand",-36.9149743,174.8011886,"233 Mount Smart Road, Onehunga, Auckland 1061, New Zealand"
"133 Great King Street, Dunedin Central, Dunedin,NewZealand",-45.870914,170.5073369,"133 Great King Street, Central Dunedin, Dunedin 9016, New Zealand"
"201 Warspite Avenue, Waitangirua, Porirua,NewZealand",-41.1305899,174.8800268,"201 Warspite Avenue, Waitangirua, Porirua 5024, New Zealand"
"168 Palmerston Street, Riverton,NewZealand",-46.3517613,168.0136217,"168 Palmerston Street, Riverton / Aparima 9822, New Zealand"
"74-76 Queens Road, Panmure, Auckland,NewZealand",-36.8992641,174.854346,"74/76 Queens Road, Panmure, Auckland 1072, New Zealand"
"Cnr Line Road & Mayfair Place, Glen Innes, Auckland,NewZealand",-36.8743565,174.8577712,"Line Road, Glen Innes, Auckland 1072, New Zealand"
"70 Cleghorn Street, Redwoodtown, Blenheim,NewZealand",-41.5300476,173.9558852,"70 Cleghorn Street, Redwoodtown, Blenheim 7201, New Zealand"
"46B COBDEN STREET, WESTPORT,NewZealand",-41.7485981,171.6060327,"46B Cobden Street, Westport 7825, New Zealand"
"THE COLLINGWOOD CENTRE, 105 COLLINGWOOD STREET, NELSON,NewZealand",-41.27379759999999,173.2873486,"105 Collingwood Street, Nelson 7010, New Zealand"
"118A CLARIDGES ROAD, CASEBROOK, CHRISTCHURCH,NewZealand",-43.4731088,172.5943495,"118A Claridges Road, Casebrook, Christchurch 8051, New Zealand"
"1 TUPAROA ROAD, RUAT?RIA,NewZealand",-37.8899526,178.3194389,"1 Tuparoa Road, Ruatoria 4032, New Zealand"
"35 TENNYSON STREET, TE ARO, WELLINGTON,NewZealand",-41.2950142,174.7810577,"35 Tennyson Street, Te Aro, Wellington 6011, New Zealand"
"KARORI MEDICAL CENTRE, 11 PARKVALE ROAD, KARORI, WELLINGTON,NewZealand",-41.2839355,174.7370721,"11 Parkvale Road, Karori, Wellington 6012, New Zealand"
"40 BANKS ST, TOLAGA BAY,NewZealand",-38.3698487,178.2957741,"40 Banks Street, Tolaga Bay 4077, New Zealand"
"190 LAMBTON QUAY, WELLINGTON CENTRAL, WELLINGTON,NewZealand",-41.282175,174.7757489,"190 Lambton Quay, Wellington Central, Wellington 6011, New Zealand"
