f_location,latitude,longitude,location
"Carsldine Shopping Centre, Shop 3, 735 Beams Road, CARSELDINE, QLD 4034,Australia",-27.3450046,153.0107901,"shop 3/735 Beams Rd, Carseldine QLD 4034, Australia"
"Shop 6, 1 Thynne Ave, MORNINGSIDE, QLD 4170,Australia",-27.4816351,153.0654084,"Shop 6/1 Thynne Ave, Norman Park QLD 4170, Australia"
"621 Stafford Road, STAFFORD, QLD 4053,Australia",-27.4074298,152.9996496,"621 Stafford Rd, Stafford QLD 4053, Australia"
"Unit 5, 82 Meadowlands Road, CARINA, QLD 4152,Australia",-27.4912773,153.1065273,"Shop 5/82 Meadowlands Rd, Carina QLD 4152, Australia"
"210 Preston Road, MANLY WEST, QLD 4179,Australia",-27.4546637,153.1675216,"210 Preston Rd, Manly West QLD 4179, Australia"
"Suite 20, 97 Flockton Street, EVERTON PARK, QLD 4053,Australia",-27.3941196,152.9968943,"20/97 Flockton St, Everton Park QLD 4053, Australia"
"Silverton Place, Level 6 Suite 64, 101 Wickham Terrace, SPRING HILL, QLD 4000,Australia",-27.4642487,153.0263016,"Silverton Place, 101 Wickham Terrace, Spring Hill QLD 4000, Australia"
"Manor Apartments, 289 Queen Street, BRISBANE CITY, QLD 4000,Australia",-27.4677505,153.0283615,"Manor Apartments, 289 Queen St, Brisbane City QLD 4000, Australia"
"Suite 101, 33 LYTTON ROAD, EAST BRISBANE, QLD 4169,Australia",-27.4793815,153.042572,"Suite 101/33 Lytton Rd, East Brisbane QLD 4169, Australia"
"Myer Centre - Shop, Level E Shop, 91 Queen Street, BRISBANE CITY, QLD 4000,Australia",-27.4706069,153.0248769,"E Shop/91 Queen St, Brisbane City QLD 4000, Australia"
"Shop P7, Level 3, P Block, Queensland University of Technology, Gardens Point Campus, 2 George Street, BRISBANE CITY, QLD 4000,Australia",-27.476109,153.027737,"2 George St, Brisbane City QLD 4000, Australia"
"161 GIVEN TERRACE, PADDINGTON, QLD 4064,Australia",-27.4620731,153.0084343,"161 Given Terrace, Paddington QLD 4064, Australia"
"34 Blackwood Street, MITCHELTON, QLD 4053,Australia",-27.4115356,152.9740917,"34 Blackwood St, Mitchelton QLD 4053, Australia"
"The Markets West End, Shop 10, 69-79 Boundary Street, WEST END, QLD 4101,Australia",-27.4766048,153.0119605,"Shop 17, West End Markets, 69/79 Boundary St, South Brisbane QLD 4101, Australia"
"2 Patricks Road, ARANA HILLS, QLD 4054,Australia",-27.3972295,152.9605428,"Arana Plaza, 2 Patricks Rd, Arana Hills QLD 4054, Australia"
"364 IPSWICH ROAD, ANNERLEY, QLD 4103,Australia",-27.5053029,153.0347972,"364 Ipswich Rd, Annerley QLD 4103, Australia"
"Shop 15, 974 Waterworks Road, THE GAP, QLD 4061,Australia",-27.4455026,152.9532123,"Shop 15/974 Waterworks Rd, The Gap QLD 4061, Australia"
"Shop 14, 1000 Waterworks Road, The Gap Village, THE GAP, QLD 4061,Australia",-27.4456851,152.9521289,"Shop 14/1000 Waterworks Rd, The Gap QLD 4061, Australia"
"225 Old Cleveland Road, CAPALABA, QLD 4157,Australia",-27.5223154,153.1991939,"225 Old Cleveland Rd, Capalaba QLD 4157, Australia"
"Unit 6, 144 Indooroopilly Road, TARINGA, QLD 4068,Australia",-27.4972661,152.990025,"6/144 Indooroopilly Rd, Taringa QLD 4068, Australia"
"1888 LOGAN ROAD, UPPER MOUNT GRAVATT, QLD 4122,Australia",-27.5550857,153.0806024,"1888 Logan Rd, Upper Mount Gravatt QLD 4122, Australia"
"The Village Shopping Centre, Shop 9, 1932 Logan Road, UPPER MOUNT GRAVATT, QLD 4122,Australia",-27.5579432,153.0805024,"Shop 9/1932 Logan Rd, Upper Mount Gravatt QLD 4122, Australia"
"Westfield Garden City, Shop 2084, Kessels Road, UPPER MOUNT GRAVATT, QLD 4122,Australia",-27.5626135,153.0822254,"Kessels Rd, Upper Mount Gravatt QLD 4122, Australia"
"290 Oxley Road, GRACEVILLE, QLD 4075,Australia",-27.5245008,152.9810592,"290 Oxley Rd, Graceville QLD 4075, Australia"
"Unit 9, 58 - 68 Delancey Street, ORMISTON, QLD 4160,Australia",-27.5230362,153.2489275,"9/58-68 Delancey St, Ormiston QLD 4160, Australia"
"Sunny Park Shopping Centre, Shop 19B, 342 Mccullough Street, SUNNYBANK, QLD 4109,Australia",-27.5709148,153.0649578,"McCullough St, Sunnybank QLD 4109, Australia"
"180 Turton Street, SUNNYBANK, QLD 4109,Australia",-27.5748555,153.0545887,"180 Turton St, Sunnybank QLD 4109, Australia"
"Cleveland North Mall, 90 Middle Street, CLEVELAND, QLD 4163,Australia",-27.5252511,153.2687283,"Cleveland North Mall, Cleveland QLD 4163, Australia"
"Shop 7, 261 Warrigal Road, EIGHT MILE PLAINS, QLD 4113,Australia",-27.5899628,153.0867479,"7/261 Warrigal Rd, Eight Mile Plains QLD 4113, Australia"
"4 Noelana Street, SUNNYBANK HILLS, QLD 4109,Australia",-27.5983482,153.0582456,"4 Noelana St, Sunnybank Hills QLD 4109, Australia"
"Monier Village Shopping Centre, Shop 1, 166 Monier Road, DARRA, QLD 4076,Australia",-27.5590007,152.9513103,"166 Monier Rd, Darra QLD 4076, Australia"
"Office 2D, 528 Compton Road, STRETTON, QLD 4116,Australia",-27.6116486,153.0630066,"2d/528 Compton Rd, Stretton QLD 4116, Australia"
"Shop 7, 51 Kameruka Street, CALAMVALE, QLD 4116,Australia",-27.6244681,153.0486941,"Shop 7/51 Kameruka St, Calamvale QLD 4116, Australia"
"Shop 10, 268 Kingston Road, SLACKS CREEK, QLD 4127,Australia",-27.6313177,153.1195138,"10/268 Kingston Rd, Slacks Creek QLD 4127, Australia"
"1 Bunker Road, VICTORIA POINT, QLD 4165,Australia",-27.5849248,153.281352,"1 Bunker Rd, Victoria Point QLD 4165, Australia"
"Logan City Centre, Shop 64, 2-24 Wembley Road, LOGAN CENTRAL, QLD 4114,Australia",-27.6442455,153.1180208,"2/24 Wembley Rd, Logan Central QLD 4114, Australia"
"Shop 1, 299 St Vincents Road, BANYO, QLD 4014,Australia",-27.3752291,153.0778581,"Shop 1/299 St Vincents Rd, Banyo QLD 4014, Australia"
"Shop 13, 1 7 The Circuit, BRISBANE AIRPORT, QLD 4008,Australia",-27.414309,153.0810625,"Shop 13, 1/7 The Cct, Brisbane Airport QLD 4008, Australia"
"313 Melton Road, NORTHGATE, QLD 4013,Australia",-27.3945873,153.0698894,"313 Melton Rd, Northgate QLD 4013, Australia"
"1459 Sandgate Road, NUNDAH, QLD 4012,Australia",-27.3975096,153.0595796,"1459 Sandgate Rd, Nundah QLD 4012, Australia"
"Toombul Shopping Town, Shop 36, 1015 Sandgate Road, NUNDAH, QLD 4012,Australia",-27.4092066,153.0614886,"Shop 36/1015 Sandgate Rd, Nundah QLD 4012, Australia"
"Boondall Place, Shop 6, 2281 Sandgate Road, BOONDALL, QLD 4034,Australia",-27.352813,153.060919,"6/2281 Sandgate Rd, Boondall QLD 4034, Australia"
"Unit 20004, 8 Hercules Street, HAMILTON, QLD 4007,Australia",-27.4394867,153.0674331,"8 Hercules St, Hamilton QLD 4007, Australia"
"8 Corrie Street, CHERMSIDE, QLD 4032,Australia",-27.3869074,153.0393954,"8 Corrie St, Chermside QLD 4032, Australia"
"Taigum Square, Shop 1, 217 Beams Road, TAIGUM, QLD 4018,Australia",-27.3499832,153.0478157,"217 Beams Rd, Taigum QLD 4018, Australia"
"232 Gympie Road, KEDRON, QLD 4031,Australia",-27.408482,153.0319776,"232 Gympie Rd, Kedron QLD 4031, Australia"
"100 Edith Street, WYNNUM, QLD 4178,Australia",-27.4456743,153.1729754,"100 Edith St, Wynnum QLD 4178, Australia"
"118 Edith Street, WYNNUM, QLD 4178,Australia",-27.4458717,153.1726993,"118 Edith St, Wynnum QLD 4178, Australia"
"Level 1, 200 Oxford Street, BULIMBA, QLD 4171,Australia",-27.4514768,153.0610746,"Level 1/200 Oxford St, Bulimba QLD 4171, Australia"
"81 Clara Street, WYNNUM, QLD 4178,Australia",-27.4454404,153.1738959,"81 Clara St, Wynnum QLD 4178, Australia"
"Chermside Markets, Shop 6B, 725 Webster Road, CHERMSIDE, QLD 4032,Australia",-27.3759898,153.0248758,"Shop 6B/725 Webster Rd, Chermside QLD 4032, Australia"
"Level 2, 178 Albion Road, WINDSOR, QLD 4030,Australia",-27.429115,153.0335199,"SHOP 2/178 Albion Rd, Windsor QLD 4030, Australia"
"968 Wynnum Road, CANNON HILL, QLD 4170,Australia",-27.4681621,153.0903331,"968 Wynnum Rd, Cannon Hill QLD 4170, Australia"
"Suite 4-5 (Bowen Hills Medical Specialist Centre), 16 THOMPSON STREET, BOWEN HILLS, QLD 4006,Australia",-27.4416914,153.0395018,"Suite 4 to 5/16 Thompson St, Bowen Hills QLD 4006, Australia"
"Shop 2540, 521 Beams Road, CARSELDINE, QLD 4034,Australia",-27.3477812,153.0276813,"Shop 2540/521 Beams Rd, Carseldine QLD 4034, Australia"
"612 Wynnum Road, MORNINGSIDE, QLD 4170,Australia",-27.468219,153.0713558,"612 Wynnum Rd, Morningside QLD 4170, Australia"
"Hypermarket Shopping Centre, Shop 2, 59 Albany Creek Road, ASPLEY, QLD 4034,Australia",-27.3612936,153.0140591,"2/59 Albany Creek Rd, Aspley QLD 4034, Australia"
"Stafford City Shopping Centre, Shop 93, 400 Stafford Road, STAFFORD, QLD 4053,Australia",-27.4115236,153.0122529,"400 Stafford Rd, Stafford QLD 4053, Australia"
"6-10 JAMES STREET, FORTITUDE VALLEY, QLD 4006,Australia",-27.4553851,153.0391199,"10/6 James St, Fortitude Valley QLD 4006, Australia"
"120 Queen Street, BRISBANE CITY, QLD 4000,Australia",-27.4696788,153.0247926,"120 Queen St, Brisbane City QLD 4000, Australia"
"T & G Building, Level 4, 141 Queen Street, BRISBANE CITY, QLD 4000,Australia",-27.4697614,153.0255506,"4/141 Queen St, Brisbane City QLD 4000, Australia"
"Level 4, 141 Queen Street, BRISBANE CITY, QLD 4000,Australia",-27.4697614,153.0255506,"4/141 Queen St, Brisbane City QLD 4000, Australia"
"The Myer Centre, Level E Shop 103, 91 Queen Street, BRISBANE CITY, QLD 4000,Australia",-27.4707153,153.0247895,"91 Queen St, Brisbane City QLD 4000, Australia"
"Unit B3, 275 George Street, BRISBANE CITY, QLD 4000,Australia",-27.469794,153.022789,"B3/275 George St, Brisbane City QLD 4000, Australia"
"Shop 1A, 108 Albert Street, BRISBANE CITY, QLD 4000,Australia",-27.4717053,153.0263976,"Shop 1A/108 Albert St, Brisbane City QLD 4000, Australia"
"Macarthur Central, Shop LG1A, 255 Queen Street, BRISBANE CITY, QLD 4000,Australia",-27.4685258,153.0278365,"255 Queen St, Brisbane City QLD 4000, Australia"
"Rowes Arcade, Shop 6, 215 Adelaide Street, BRISBANE CITY, QLD 4000,Australia",-27.4674047,153.0269882,"Rowes Arcade, 215 Adelaide St, Brisbane City QLD 4000, Australia"
"Anzac Arcade, Shop 9A, 202 Adelaide Street, BRISBANE CITY, QLD 4000,Australia",-27.467153,153.0264563,"Shop 9A/202 Adelaide St, Brisbane City QLD 4000, Australia"
"Unit 5, 247 Adelaide Street, BRISBANE CITY, QLD 4000,Australia",-27.4668316,153.0276123,"Level 5/247 Adelaide St, Brisbane City QLD 4000, Australia"
"Ground Floor, 40 Creek Street, BRISBANE CITY, QLD 4000,Australia",-27.4677227,153.0289747,"40 Creek St, Brisbane City QLD 4000, Australia"
"375 Turbot Street, SPRING HILL, QLD 4000,Australia",-27.4621758,153.0299579,"375 Turbot St, Spring Hill QLD 4000, Australia"
"Level 2, 448 Boundary Street, SPRING HILL, QLD 4000,Australia",-27.4607906,153.0230453,"Shop 2/448 Boundary St, Spring Hill QLD 4000, Australia"
"Ground Floor  Tenancy 5, 271 Grey Street, SOUTH BRISBANE, QLD 4101,Australia",-27.4818711,153.0235106,"Shop 5/271 Grey St, South Brisbane QLD 4101, Australia"
"The Eaves, Level 1, Suite 4, 51 MOLLISON STREET, WEST END, QLD 4101,Australia",-27.4772929,153.0124381,"Level 1, Suite 4/51 Mollison St, West End QLD 4101, Australia"
"TR11, 111 BOUNDARY STREET, WEST END, QLD 4101,Australia",-27.4782687,153.0124674,"111 Boundary St, West End QLD 4101, Australia"
"34 Gladstone Road, HIGHGATE HILL, QLD 4101,Australia",-27.4846231,153.0200574,"34 Gladstone Rd, Highgate Hill QLD 4101, Australia"
"154 Boundary Street, WEST END, QLD 4101,Australia",-27.4808906,153.012373,"154 Boundary St, West End QLD 4101, Australia"
"81 Lytton Road, EAST BRISBANE, QLD 4169,Australia",-27.4798245,153.0456495,"81 Lytton Rd, East Brisbane QLD 4169, Australia"
"152 Musgrave Road, RED HILL, QLD 4059,Australia",-27.4554215,153.0066307,"152 Musgrave Rd, Red Hill QLD 4059, Australia"
"2 Windsor Road, RED HILL, QLD 4059,Australia",-27.4542597,153.0067327,"2 Windsor Rd, Red Hill QLD 4059, Australia"
"196 Gladstone Road, HIGHGATE HILL, QLD 4101,Australia",-27.4933719,153.0223457,"196 Gladstone Rd, Highgate Hill QLD 4101, Australia"
"359 Montague Road, WEST END, QLD 4101,Australia",-27.4831321,153.0029992,"359 Montague Rd, West End QLD 4101, Australia"
"160 Baroona Road, PADDINGTON, QLD 4064,Australia",-27.4664377,152.9971586,"160 Baroona Rd, Paddington QLD 4064, Australia"
"South City Square, Shop T4, 148 LOGAN ROAD, WOOLLOONGABBA, QLD 4102,Australia",-27.4927995,153.0419286,"148 Logan Rd, Woolloongabba QLD 4102, Australia"
"Montague Markets, Shop T10, 405 Montague Road, WEST END, QLD 4101,Australia",-27.4857982,153.0014356,"405 Montague Rd, West End QLD 4101, Australia"
"Shop, 107 Latrobe Terrace, PADDINGTON, QLD 4064,Australia",-27.4582977,152.9981111,"107 Latrobe Terrace, Paddington QLD 4064, Australia"
"Level 1 Suite 2, 405 Montague Road, WEST END, QLD 4101,Australia",-27.4858928,153.0010741,"Level 1 Suite 2/405 Montague Rd, West End QLD 4101, Australia"
"UNION BUILDING (21A) - THE UNIVERSITY OF QUEENSLAND, Shop 7, 7 Campbell Road, ST LUCIA, QLD 4067,Australia",-27.4972253,153.0151712,"7 Campbell Rd, St Lucia QLD 4068, Australia"
"Level 4, 20 Cornwall Street, WOOLLOONGABBA, QLD 4102,Australia",-27.4999053,153.0305732,"Level 4/20 Cornwall St, Woolloongabba QLD 4102, Australia"
"4 L, 20 Cornwall Street, WOOLLOONGABBA, QLD 4102,Australia",-27.5000256,153.0307144,"4 l/20 Cornwall St, Woolloongabba QLD 4102, Australia"
"Centro Buranda Plaza, Shop 1, 264 Ipswich Road, WOOLLOONGABBA, QLD 4102,Australia",-27.500587,153.036564,"1/264 Ipswich Rd, Woolloongabba QLD 4102, Australia"
"Toowong Shopping Village, Shop G50, 9 Sherwood Road, TOOWONG, QLD 4066,Australia",-27.4849519,152.9928637,"Shop G50, Ground Floor/9 Sherwood Rd, Toowong QLD 4066, Australia"
"Shop, 9 Sherwood Road, TOOWONG, QLD 4066,Australia",-27.4849508,152.9928678,"9 Sherwood Rd, Toowong QLD 4066, Australia"
"Sherwood House, Level 10, 39 Sherwood Road, TOOWONG, QLD 4066,Australia",-27.4850719,152.9915623,"Level 10/39 Sherwood Rd, Toowong QLD 4066, Australia"
"192 Boundary Road, BARDON, QLD 4065,Australia",-27.466977,152.9870055,"192 Boundary Rd, Bardon QLD 4065, Australia"
"357 - 381 Redbank Plains Road, REDBANK PLAINS, QLD 4301,Australia",-27.6452648,152.8698434,"357/381 Redbank Plains Rd, Redbank Plains QLD 4301, Australia"
"Cornubia Shopping Centre, 195-225 Bryants Road, LOGANHOLME, QLD 4129,Australia",-27.6698139,153.1915536,"195/225 Bryants Rd, Loganholme QLD 4129, Australia"
"Shop 2, 15 Hope Street, SOUTH BRISBANE, QLD 4101,Australia",-27.471807,153.0157788,"Shop 2/15 Hope St, South Brisbane QLD 4101, Australia"
"55 Annerley Road, WOOLLOONGABBA, QLD 4102,Australia",-27.4880417,153.0281377,"55 Annerley Rd, Woolloongabba QLD 4101, Australia"
"30 King Street, BOWEN HILLS, QLD 4006,Australia",-27.4521327,153.0331012,"30 King St, Bowen Hills QLD 4006, Australia"
"Taylor Medical Centre, Suite 7, 40 Annerley Road, WOOLLOONGABBA, QLD 4102,Australia",-27.4880315,153.0289045,"40 Annerley Rd, Woolloongabba QLD 4102, Australia"
"109 Gladstone Road, HIGHGATE HILL, QLD 4101,Australia",-27.4880639,153.01846,"109 Gladstone Rd, Highgate Hill QLD 4101, Australia"
"Merthyr Centre, Shop 2, 900 Brunswick Street, NEW FARM, QLD 4005,Australia",-27.4672439,153.0470634,"Unit 2/900 Brunswick St, New Farm QLD 4005, Australia"
"11 Windsor Road, RED HILL, QLD 4059,Australia",-27.4540942,153.0072665,"11 Windsor Rd, Red Hill QLD 4059, Australia"
"21 O'KEEFE STREET, WOOLLOONGABBA, QLD 4102,Australia",-27.4974994,153.0371202,"21 O'Keefe St, Woolloongabba QLD 4102, Australia"
"34 Sherwood Road, TOOWONG, QLD 4066,Australia",-27.4856741,152.9912583,"34 Sherwood Rd, Toowong QLD 4066, Australia"
"55 Sherwood Road, TOOWONG, QLD 4066,Australia",-27.4850697,152.9907985,"55 Sherwood Rd, Toowong QLD 4066, Australia"
"Shop 4, 405 Logan Road, STONES CORNER, QLD 4120,Australia",-27.500305,153.045004,"Village Pharmacy, Shop 4/405 Logan Rd, Stones Corner QLD 4120, Australia"
"Shop 106, 400 Newmarket Road, NEWMARKET, QLD 4051,Australia",-27.4372995,153.0077378,"Shop 106/400 Newmarket Rd, Newmarket QLD 4051, Australia"
"207 Waterworks Road, ASHGROVE, QLD 4060,Australia",-27.4450453,152.9942357,"207 Waterworks Rd, Ashgrove QLD 4060, Australia"
"154 Bennetts Road, NORMAN PARK, QLD 4170,Australia",-27.4845198,153.0632903,"154 Bennetts Rd, Norman Park QLD 4170, Australia"
"Level 1, 240 Waterworks Road, ASHGROVE, QLD 4060,Australia",-27.4460703,152.9929598,"Highpoint Plaza, Lvl 1/240 Waterworks Rd, Ashgrove QLD 4060, Australia"
"9 Ashgrove Ave, ASHGROVE, QLD 4060,Australia",-27.4446957,152.9940833,"9 Ashgrove Ave, Ashgrove QLD 4060, Australia"
"The Marketplace, Shop 15C, 12 Verner Street, GOULBURN, NSW 2580,Australia",-34.7584041,149.7167966,"Shop 15C/12 Verner St, Goulburn NSW 2580, Australia"
"6 McKell Place, GOULBURN, NSW 2580,Australia",-34.7526442,149.7181034,"6 McKell Pl, Goulburn NSW 2580, Australia"
"110 Goulburn Street, CROOKWELL, NSW 2583,Australia",-34.4581455,149.4708985,"110 Goulburn St, Crookwell NSW 2583, Australia"
"Shop 2, 5 - 9 Church Street, BUNDANOON, NSW 2578,Australia",-34.6565334,150.2992909,"Shop 2/5-9 Church St, Bundanoon NSW 2578, Australia"
"36 Ellendon Street, BUNGENDORE, NSW 2621,Australia",-35.2554026,149.440978,"36 Ellendon St, Bungendore NSW 2621, Australia"
"Shop 1, 51 Camp Street, SUTTON, NSW 2620,Australia",-35.1639022,149.2529602,"Shop 1/51 Camp St, Sutton NSW 2620, Australia"
"Unit 1, 41 Willow Drive, MOSS VALE, NSW 2577,Australia",-34.5518933,150.3598795,"Shop 1/41 Willow Dr, Moss Vale NSW 2577, Australia"
"Moss Vale Community Pharmacy, 412 Argyle Street, MOSS VALE, NSW 2577,Australia",-34.5503415,150.3712776,"412 Argyle St, Moss Vale NSW 2577, Australia"
"12 Clarence Street, MOSS VALE, NSW 2577,Australia",-34.5479663,150.3734917,"12 Clarence St, Moss Vale NSW 2577, Australia"
"61 Elizabeth Street, MOSS VALE, NSW 2577,Australia",-34.5492053,150.3734011,"61 Elizabeth St, Moss Vale NSW 2577, Australia"
"Woodville House, Shop 3, 17-19 Clarence Street, MOSS VALE, NSW 2577,Australia",-34.548797,150.3735804,"Shop 3/17 Clarence St, Moss Vale NSW 2577, Australia"
"Amaroo Village, 6 Pioneer Street, AMAROO, ACT 2914,Australia",-35.164779,149.1324158,"6 Pioneer St, Amaroo ACT 2914, Australia"
"Gungahlin Square, Shop 125-126, 43 Hibberson Street, GUNGAHLIN, ACT 2912,Australia",-35.1854144,149.1357726,"Shop 125-126/43 Hibberson St, Gungahlin ACT 2912, Australia"
"Unit 128, 43 Hibberson Street, GUNGAHLIN, ACT 2912,Australia",-35.1856836,149.1369579,"128/43 Hibberson St, Gungahlin ACT 2912, Australia"
"15 Whitrod Ave, CASEY, ACT 2913,Australia",-35.1597922,149.1012387,"15 Whitrod Ave, Casey ACT 2913, Australia"
"5 Wanganeen Ave, NGUNNAWAL, ACT 2913,Australia",-35.1737853,149.108574,"5 Wanganeen Ave, Ngunnawal ACT 2913, Australia"
"Unit 39-40, 68 Dalkin Crescent, CASEY, ACT 2913,Australia",-35.1739009,149.0960479,"Unit 39-40/68 Dalkin Cres, Taylor ACT 2913, Australia"
"Watson Medical Centre, 34 Windeyer Street, WATSON, ACT 2602,Australia",-35.23965,149.1537394,"Watson Medical Centre, 34 Windeyer St, Watson ACT 2602, Australia"
"Crace Central, Shop 10, 56 Albena Avenue, CRACE, ACT 2911,Australia",-35.2020564,149.107315,"Central, Tenancy 10/56 Abena Ave, Crace ACT 2911, Australia"
"Unit 1, 5 Baratta Street, CRACE, ACT 2911,Australia",-35.1993962,149.1024268,"1/5 Baratta St, Crace ACT 2913, Australia"
"128 Wallace Street, BRAIDWOOD, NSW 2622,Australia",-35.4432466,149.7993768,"128 Wallace St, Braidwood NSW 2622, Australia"
"73 A Monkittee Street, BRAIDWOOD, NSW 2622,Australia",-35.4437508,149.8056747,"73A Monkittee St, Braidwood NSW 2622, Australia"
"38 O'hanlon Place, NICHOLLS, ACT 2913,Australia",-35.1894285,149.0827866,"38 O'Hanlon Pl, Nicholls ACT 2913, Australia"
"Leumeah Lodge, Shop 3, 46 O'hanlon Place, NICHOLLS, ACT 2913,Australia",-35.1888067,149.0827866,"48 O'Hanlon Pl, Nicholls ACT 2913, Australia"
"Suite 1, 70 Bowral Street, BOWRAL, NSW 2576,Australia",-34.4827948,150.4183052,"1/70 Bowral St, Bowral NSW 2576, Australia"
"25 - 29 Station Street, BOWRAL, NSW 2576,Australia",-34.47879,150.416492,"25/29 Station St, Bowral NSW 2576, Australia"
"298 - 300 Bong Bong Street, BOWRAL, NSW 2576,Australia",-34.4790362,150.4181674,"298-300 Bong Bong St, Bowral NSW 2576, Australia"
"310 - 315 Bong Bong Street, BOWRAL, NSW 2576,Australia",-34.4792521,150.4179096,"310 Bong Bong St, Bowral NSW 2576, Australia"
"306 Bong Bong Street, BOWRAL, NSW 2576,Australia",-34.4791558,150.4181278,"306 Bong Bong St, Bowral NSW 2576, Australia"
"270 Bong Bong Street, BOWRAL, NSW 2576,Australia",-34.4782232,150.4183572,"270 Bong Bong St, Bowral NSW 2576, Australia"
"Shop 1B, 42 Dickson Place, DICKSON, ACT 2602,Australia",-35.2506098,149.1396951,"Shop 1B/42 Dickson Pl, Dickson ACT 2602, Australia"
"Shop 2, 6 Dickson Place, DICKSON, ACT 2602,Australia",-35.25042,149.1388023,"2/6 Dickson Pl, Dickson ACT 2602, Australia"
"112-114 Comur Street, YASS, NSW 2582,Australia",-34.842214,148.9115357,"112/114 Comur St, Yass NSW 2582, Australia"
"104-108 Comur Street, YASS, NSW 2582,Australia",-34.8417776,148.9111727,"104/108 Comur St, Yass NSW 2582, Australia"
"Your Gp Lyneham, Unit 1, 62 Brigalow Street, LYNEHAM, ACT 2602,Australia",-35.2517198,149.124656,"62 Brigalow St, Lyneham ACT 2602, Australia"
"Shop 7, 76 Wattle Street, LYNEHAM, ACT 2602,Australia",-35.2524651,149.1250304,"Shop 7/76 Wattle St, Lyneham ACT 2602, Australia"
"EVATT SHOPPING CENTRE, Shop 1, Heydon Place, EVATT, ACT 2617,Australia",-35.2093158,149.0736348,"1 Heydon Pl, Evatt ACT 2617, Australia"
"Shops, 9 Sargood Street, O'CONNOR, ACT 2602,Australia",-35.2639132,149.1226001,"9 Sargood St, Canberra ACT 2601, Australia"
"Ochre Health Medical Centre Bruce, Building 28, Corner Allawoona St & Ginninderra Drive, BRUCE, ACT 2617,Australia",-35.2347194,149.0877188,"Building 28, Bruce ACT 2617, Australia"
"Florina Building 1st Floor, Garema Place, CANBERRA CENTRAL, ACT 2601,Australia",-35.2788259,149.1320949,"Florina Building, 165 City Walk, Canberra ACT 2601, Australia"
"Shop 3, 4 Garema Place, CITY, ACT 2601,Australia",-35.2787013,149.1319424,"3/4 Garema Pl, Canberra ACT 2601, Australia"
"The Canberra Centre, 148 BUNDA STREET, CITY, ACT 2601,Australia",-35.2802271,149.1332559,"148 Bunda St, Canberra ACT 2608, Australia"
"Canberra Centre Ground Floor Shop 1-2, 148 BUNDA STREET, CITY, ACT 2601,Australia",-35.2802271,149.1332559,"148 Bunda St, Canberra ACT 2608, Australia"
"Building 28, Level B, 5 Allawoona Street, BRUCE, ACT 2617,Australia",-35.2345686,149.0863114,"Building 28, Level B/5 Allawoona St, Bruce ACT 2617, Australia"
"23 Antill Street, QUEANBEYAN, NSW 2620,Australia",-35.3497446,149.232539,"23 Antill St, Queanbeyan NSW 2620, Australia"
"Jolimont Centre Shop 2 , 65 NORTHBOURNE AVENUE, CITY, ACT 2601,Australia",-35.2776503,149.1288859,"Shop 2/65 Northbourne Ave, Canberra ACT 2601, Australia"
"Bright Consulting Building, 161 LONDON CIRCUIT, CITY, ACT 2601,Australia",-35.280255,149.13131,"Bright Consulting Building, 161 London Cct, Canberra ACT 2601, Australia"
"Shop 2-3, 183 Crawford Street, QUEANBEYAN, NSW 2620,Australia",-35.3519143,149.2330828,"Shop 2-3/183 Crawford St, Queanbeyan NSW 2620, Australia"
"19-21 Kesteven Street, FLOREY, ACT 2615,Australia",-35.2258501,149.0540016,"Florey Medical Centre, 19 Kesteven St, Florey ACT 2615, Australia"
"Unit 107, 2 Henshall Way, MACQUARIE, ACT 2614,Australia",-35.2537792,149.0700806,"107/2 Henshall Way, Macquarie ACT 2614, Australia"
"18 - 20 Franklin Street, GRIFFITH, ACT 2603,Australia",-35.3203087,149.1329247,"Manuka Arcade, 18-20 Franklin St, Griffith ACT 2603, Australia"
"Cooleman Court, Shop 5015, Brierly Street, WESTON, ACT 2611,Australia",-35.3412617,149.0526436,"Brierly St, Weston ACT 2611, Australia"
"4 Vera Street, HILL TOP, NSW 2575,Australia",-34.354822,150.4937726,"4 Vera St, Hill Top NSW 2575, Australia"
"2 Hanlon Crescent, FADDEN, ACT 2904,Australia",-35.404925,149.118503,"2 Hanlon Cres, Fadden ACT 2904, Australia"
"Shop 7 and 8 Chisholm Shopping Centre, 42 Halley Street, CHISHOLM, ACT 2905,Australia",-35.4140008,149.1282207,"42 Halley St, Chisholm ACT 2905, Australia"
"22 Prince Alfred Street, BERRY, NSW 2535,Australia",-34.776179,150.6990839,"22 Prince Alfred St, Berry NSW 2535, Australia"
"Lanyon Market Place, Shop 17, 4 Sidney Nolan Street, CONDER, ACT 2906,Australia",-35.4572245,149.0924989,"4 Sidney Nolan St, Conder ACT 2906, Australia"
"Tahmoor Town Centre, Shop 12, 117 Remembrance Drwy, TAHMOOR, NSW 2573,Australia",-34.2228948,150.592386,"12/117 Remembrance Driveway, Tahmoor NSW 2573, Australia"
"83 Manning Street, KIAMA, NSW 2533,Australia",-34.6746303,150.8537124,"83 Manning St, Kiama NSW 2533, Australia"
"Shop 2, 23 Mackenzie Avenue, MOUNT WARRIGAL, NSW 2528,Australia",-34.5480137,150.8370961,"Shop 2/23 MacKenzie Ave, Mount Warrigal NSW 2528, Australia"
